date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-12-31,VIV,6691098000.0,46812381000.0,20746530000.0,15570425849.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/VIV.png,True,7270830000.0,-1443612000.0,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),NYSE,29625857849.0,24.54217540993643,16.02606850540732,1537.0,320.0,1857.0,482.0
2024-12-31,TDW,324918000.0,1184282000.0,637096000.0,2118080403.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/TDW.png,True,317810000.0,360654000.0,Tidewater Inc. Common Stock,NYSE,2430258403.0,13.07721020973258,20.571078672514588,1306.0,551.0,1857.0,482.0
2024-12-31,IMPP,67783531.0,208308779.0,78761.0,91200370.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/IMPP.png,True,50556084.0,199560389.0,Imperial Petroleum Inc. - Common Shares,NASDAQ,23495600.0,215.172559968675,12.395171777240098,1746.0,112.0,1858.0,484.0
2024-12-31,SKM,2023721000000.0,12617394000000.0,10764831000000.0,7861020160.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/SKM.png,True,1820347000000.0,-1747578000000.0,"SK Telecom Co., Ltd. Common Stock",NYSE,8748971020160.0,20.806412500457792,16.746806017691558,1498.0,361.0,1859.0,485.0
2024-12-31,MGY,260049000.0,2306034000.0,392513000.0,4299827000.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/MGY.png,True,524879000.0,101858000.0,Magnolia Oil & Gas Corporation Class A Common Stock,NYSE,4432291000.0,11.842160183074622,21.798278328097773,1255.0,606.0,1861.0,486.0
2024-12-31,INGR,997000000.0,2264000000.0,2035000000.0,8823847831.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/INGR.png,True,1053000000.0,2074000000.0,Ingredion Incorporated Common Stock,NYSE,9861847831.0,10.677512146252868,24.273858921161825,1177.0,684.0,1861.0,486.0
2024-12-31,LMT,2483000000.0,8726000000.0,20270000000.0,110859495360.0,Aerospace & Defense,Industrials,https://images.financialmodelingprep.com/symbol/LMT.png,True,7470000000.0,1614000000.0,Lockheed Martin Corporation Common Stock,NYSE,128646495360.0,5.806609794612908,72.24371373307544,463.0,1399.0,1862.0,488.0
2024-12-31,TR,138841000.0,219803000.0,14790000.0,2227449193.0,Food Confectioners,Consumer Defensive,https://images.financialmodelingprep.com/symbol/TR.png,True,118210000.0,-78178000.0,"Tootsie Roll Industries, Inc. Common Stock",NYSE,2103398193.0,5.619953482578655,83.46690203000882,421.0,1442.0,1863.0,489.0
2024-12-31,IBP,327600000.0,270400000.0,978300000.0,4615361802.0,Construction,Industrials,https://images.financialmodelingprep.com/symbol/IBP.png,True,383300000.0,695900000.0,"Installed Building Products, Inc. Common Stock",NYSE,5266061802.0,7.278684041543651,39.66677015419642,783.0,1081.0,1864.0,490.0
2024-12-31,CSV,1165000.0,287957000.0,560868000.0,652510782.0,Personal Products & Services,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/CSV.png,True,96273000.0,-2611000.0,"Carriage Services, Inc. Common Stock",NYSE,1212213782.0,7.941915974685726,33.73903962207285,905.0,960.0,1865.0,491.0
2024-12-31,TMHC,487151000.0,600434000.0,2199481000.0,6099363360.0,Residential Construction,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/TMHC.png,True,1254101000.0,6326273000.0,Taylor Morrison Home Corporation Common Stock,NYSE,7811693360.0,16.05415038974341,18.105298809376517,1422.0,444.0,1866.0,492.0
2024-12-31,ADEA,78825000.0,15600000.0,485417000.0,1515745000.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/ADEA.png,True,117432000.0,173573000.0,Adeia Inc.  - Common Stock,NASDAQ,1922337000.0,6.108814427439102,62.0765119758105,535.0,1335.0,1870.0,493.0
2024-12-31,AA,1138000000.0,6389000000.0,2818000000.0,7280324240.0,Aluminum,Basic Materials,https://images.financialmodelingprep.com/symbol/AA.png,True,1513000000.0,2168000000.0,Alcoa Corporation Common Stock ,NYSE,8960324240.0,16.885549668457088,17.68143040785322,1448.0,423.0,1871.0,494.0
2024-12-31,YELP,217325000.0,99781000.0,43149000.0,2595126560.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/YELP.png,True,175628000.0,345317000.0,Yelp Inc. Common Stock,NYSE,2420950560.0,7.254505849966635,39.45827660425344,787.0,1086.0,1873.0,495.0
2024-12-31,EXPD,1148320000.0,1001056000.0,568937000.0,15896923840.0,Integrated Freight & Logistics,Industrials,https://images.financialmodelingprep.com/symbol/EXPD.png,True,1092405000.0,1650360000.0,"Expeditors International of Washington, Inc. Common Stock",NYSE,15317540840.0,7.131725721581297,41.20081496076059,756.0,1119.0,1875.0,496.0
2024-12-31,BVN,478435000.0,1889785000.0,626782000.0,3620513278.0,Other Precious Metals,Basic Materials,https://images.financialmodelingprep.com/symbol/BVN.png,True,466314000.0,358624000.0,Buenaventura Mining Company Inc.,NYSE,3768860278.0,12.372812086508452,20.739731961578165,1298.0,577.0,1875.0,496.0
2024-12-31,WB,1890632000.0,369751000.0,1905518000.0,2226687405.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/WB.png,True,476111000.0,2523645000.0,Weibo Corporation - American Depositary Shares,NASDAQ,2241573405.0,21.24003608081708,16.455092908125955,1520.0,355.0,1875.0,496.0
2024-12-31,HALO,115850000.0,75035000.0,1505798000.0,8204054180.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/HALO.png,True,618013000.0,1111649000.0,"Halozyme Therapeutics, Inc. - Common Stock",NASDAQ,9594002180.0,6.441659991367649,52.07898648671424,620.0,1257.0,1877.0,499.0
2024-12-31,CEPU,3842404000.0,1617870189000.0,380790367000.0,1857386615.0,Regulated Electric,Utilities,https://images.financialmodelingprep.com/symbol/CEPU.png,True,246477607278.0,179583047000.0,Central Puerto S.A. American Depositary Shares (each represents ten Common Shares),NYSE,378805349615.0,65.06708723319464,13.712601938201413,1667.0,212.0,1879.0,500.0
2024-12-31,RIGL,56746000.0,338000.0,59965000.0,332605364.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/RIGL.png,True,25732000.0,71804000.0,"Rigel Pharmaceuticals, Inc. - Common Stock",NASDAQ,335824364.0,7.662338638419933,35.6685425965457,859.0,1020.0,1879.0,500.0
2024-12-31,EVTC,273645000.0,72190000.0,966582000.0,2326367637.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/EVTC.png,True,187086000.0,249405000.0,"Evertec, Inc. Common Stock",NYSE,3019304637.0,6.196327383045714,58.17441191560814,565.0,1315.0,1880.0,502.0
2024-12-31,CPA,613313000.0,3767563000.0,2000504000.0,4081475128.0,"Airlines, Airports & Air Services",Industrials,https://images.financialmodelingprep.com/symbol/CPA.png,True,753390000.0,149431000.0,"Copa Holdings, S.A. Class A Common Stock",NYSE,5468666128.0,13.776485570084157,19.233881900253103,1364.0,520.0,1884.0,503.0
2024-10-31,JVA,1381023.0,4388402.0,1173032.0,19694670.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/JVA.png,True,4288405.0,22386733.0,"Coffee Holding Co., Inc. - Common Stock",NASDAQ,19486679.0,22.006854015504643,16.016371159286404,1540.0,347.0,1887.0,504.0
2023-12-31,JCSE,5089000.0,8515000.0,9564000.0,7409866.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/JCSE.png,True,3279000.0,13206000.0,JE Cleantech Holdings Limited - Ordinary Shares,NASDAQ,11884866.0,27.58970946748579,15.09599005570646,1584.0,303.0,1887.0,504.0
2024-12-28,JBI,149300000.0,116500000.0,597400000.0,1178480040.0,Construction,Industrials,https://images.financialmodelingprep.com/symbol/JBI.png,True,122600000.0,222000000.0,"Janus International Group, Inc. Common Stock",NYSE,1626580040.0,7.537286637305594,36.21861152141802,849.0,1041.0,1890.0,506.0
2024-06-30,AENTW,1129000.0,35066000.0,109833000.0,8662758.0,Entertainment,Communication Services,https://images.financialmodelingprep.com/symbol/AENTW.png,True,17024000.0,57241000.0,Alliance Entertainment Holding Corporation - Warrants,NASDAQ,117366758.0,14.504958891341277,18.442804987704076,1397.0,493.0,1890.0,506.0
2024-12-31,GFR,67419000.0,960059000.0,338240000.0,293674206.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/GFR.png,True,122705757.0,-191621000.0,Greenfire Resources Ltd. Common Shares,NYSE,564495206.0,21.737254044988294,15.968205242322739,1541.0,351.0,1892.0,508.0
2024-09-30,RMR,141599000.0,103786000.0,114311000.0,471783226.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/RMR.png,True,52630000.0,146721000.0,The RMR Group Inc. - Class A Common Stock,NASDAQ,444495226.0,11.840397133984066,21.00939295109518,1287.0,607.0,1894.0,509.0
2024-12-31,HCA,1933000000.0,31545000000.0,45237000000.0,87395722720.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/HCA.png,True,10687000000.0,2627000000.0,"HCA Healthcare, Inc. Common Stock",NYSE,130699722720.0,8.176757974379885,31.274142572866676,969.0,926.0,1895.0,510.0
2024-12-31,IMPPP,67783531.0,208308779.0,78761.0,94297717.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/IMPPP.png,True,49073440.0,199560389.0,Imperial Petroleum Inc. - 8.75% Series A Cumulative Redeemable Perpetual Preferred Shares,NASDAQ,26592947.0,184.53554621080542,12.031662074540531,1767.0,130.0,1897.0,511.0
2024-04-27,FIZZ,327047000.0,213228000.0,54767000.0,4113675982.0,Beverages - Non-Alcoholic,Consumer Defensive,https://images.financialmodelingprep.com/symbol/FIZZ.png,True,241366000.0,232956000.0,National Beverage Corp. - Common Stock,NASDAQ,3841395982.0,6.283288708870212,54.095619744320736,603.0,1294.0,1897.0,511.0
2024-12-31,PMTS,33544000.0,68648000.0,289470000.0,231045120.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/PMTS.png,True,48223000.0,127402000.0,CPI Card Group Inc. - Common Stock,NASDAQ,486971120.0,9.902640632980454,24.59729660800816,1167.0,731.0,1898.0,513.0
2024-12-31,FTI,1157700000.0,3085000000.0,1791400000.0,12891291750.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/FTI.png,True,1092800000.0,344100000.0,TechnipFMC plc Ordinary Share,NYSE,13524991750.0,8.079857054256614,31.868420285206028,953.0,946.0,1899.0,514.0
2025-03-01,APOG,41448000.0,330453000.0,351922000.0,907964127.0,Construction,Industrials,https://images.financialmodelingprep.com/symbol/APOG.png,True,120232000.0,156648000.0,"Apogee Enterprises, Inc. - Common Stock",NASDAQ,1218438127.0,9.867714850324935,24.68317658966005,1164.0,736.0,1900.0,515.0
2024-12-31,EOG,7092000000.0,35217000000.0,5067000000.0,62252465220.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/EOG.png,True,8024000000.0,6061000000.0,"EOG Resources, Inc. Common Stock",NYSE,60227465220.0,13.322825343370809,19.43892630456902,1358.0,542.0,1900.0,515.0
2024-12-31,APTV,1573000000.0,4193000000.0,8888000000.0,14572668900.0,Auto - Parts,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/APTV.png,True,1957000000.0,2944000000.0,Aptiv PLC Ordinary Shares,NYSE,21887668900.0,8.941107474446492,27.420484797533977,1073.0,828.0,1901.0,517.0
2024-12-31,MC,412467000.0,245821000.0,223235000.0,4504416048.0,Financial - Capital Markets,Financial Services,https://images.financialmodelingprep.com/symbol/MC.png,True,204055000.0,-141672000.0,Moelis & Company Class A Common Stock,NYSE,4315184048.0,4.72876701735527,195.92602905452765,206.0,1696.0,1902.0,518.0
2024-12-31,ITT,439300000.0,669400000.0,756500000.0,11758567000.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/ITT.png,True,683700000.0,308500000.0,ITT Inc. Common Stock ,NYSE,12075767000.0,5.661752168620014,69.9151242458329,478.0,1424.0,1902.0,518.0
2024-12-31,BKNG,16164000000.0,1391000000.0,17081000000.0,169046533097.0,Travel Services,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BKNG.png,True,8194000000.0,3556000000.0,Booking Holdings Inc. - Common Stock,NASDAQ,169963533097.0,4.821034165795787,165.63573883161513,240.0,1662.0,1902.0,518.0
2024-03-31,SVM,152942000.0,347463000.0,1315000.0,787045920.0,Silver,Basic Materials,https://images.financialmodelingprep.com/symbol/SVM.png,True,109177725.0,300211000.0,Silvercorp Metals Inc. Common Shares,AMEX,635418920.0,17.182007265380136,16.85689482671838,1492.0,412.0,1904.0,521.0
2024-12-31,INDV,319000000.0,139000000.0,375000000.0,1414891800.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/INDV.png,True,64743907.0,-122000000.0,Indivior PLC - Ordinary Shares,NASDAQ,1470891800.0,4.401677064213697,380.8465117647059,114.0,1793.0,1907.0,522.0
2024-12-31,JLL,416300000.0,1341200000.0,2945400000.0,11418446480.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/JLL.png,True,915000000.0,607000000.0,Jones Lang LaSalle Incorporated Common Stock,NYSE,13947546480.0,6.560293606564127,46.9664305512781,676.0,1231.0,1907.0,522.0
2024-12-31,CDW,503500000.0,312200000.0,5991900000.0,24864761700.0,Information Technology Services,Technology,https://images.financialmodelingprep.com/symbol/CDW.png,True,1684200000.0,1870100000.0,CDW Corporation - Common Stock,NASDAQ,30353161700.0,5.548680617347352,77.17545708656004,445.0,1462.0,1907.0,522.0
2024-06-30,ADP,2913400000.0,1056200000.0,3705300000.0,125584457740.0,Staffing & Employment Services,Industrials,https://images.financialmodelingprep.com/symbol/ADP.png,True,5655300000.0,691400000.0,"Automatic Data Processing, Inc. - Common Stock",NASDAQ,126376357740.0,4.474966758920932,323.60379949645227,137.0,1772.0,1909.0,525.0
2024-03-30,CRUS,502764000.0,308463000.0,155216000.0,5624324767.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/CRUS.png,True,426906000.0,1044546000.0,"Cirrus Logic, Inc. - Common Stock",NASDAQ,5276776767.0,8.090279707676707,31.552340006607494,966.0,943.0,1909.0,525.0
2024-12-31,WEYS,70963000.0,38684000.0,11067000.0,318108295.0,Apparel - Footwear & Accessories,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/WEYS.png,True,37071000.0,164586000.0,"Weyco Group, Inc. - Common Stock",NASDAQ,258212295.0,14.356791182232435,18.23731982092783,1413.0,497.0,1910.0,527.0
2024-06-28,WDC,1879000000.0,3493000000.0,7434000000.0,16247248460.0,Computer Hardware,Technology,https://images.financialmodelingprep.com/symbol/WDC.png,True,1859000000.0,2904000000.0,Western Digital Corporation - Common Stock,NASDAQ,21802248460.0,8.526643494640735,29.060497108019383,1026.0,884.0,1910.0,527.0
2024-12-28,K,694000000.0,3835000000.0,6342000000.0,28553079700.0,Food Confectioners,Consumer Defensive,https://images.financialmodelingprep.com/symbol/K.png,True,1970000000.0,-867000000.0,Kellanova Common Stock,NYSE,34201079700.0,5.760052072274198,66.37466307277629,504.0,1407.0,1911.0,529.0
2024-12-31,GILD,9991000000.0,5414000000.0,26711000000.0,129144812600.0,Drug Manufacturers - General,Healthcare,https://images.financialmodelingprep.com/symbol/GILD.png,True,7810000000.0,3748000000.0,"Gilead Sciences, Inc. - Common Stock",NASDAQ,145864812600.0,5.354272809726285,85.24339663828859,409.0,1504.0,1913.0,530.0
2025-02-01,CAL,29636000.0,581107000.0,826546000.0,593209500.0,Apparel - Footwear & Accessories,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/CAL.png,True,149080000.0,78576000.0,"Caleres, Inc. Common Stock",NYSE,1390119500.0,10.72425787854929,22.598733027833067,1234.0,680.0,1914.0,531.0
2024-12-31,PRAA,105938000.0,61671000.0,3363058000.0,589328282.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/PRAA.png,True,187921000.0,68424000.0,"PRA Group, Inc. - Common Stock",NASDAQ,3846448282.0,4.885571993243818,144.4490564587417,272.0,1642.0,1914.0,531.0
2024-12-31,ACIW,216394000.0,63933000.0,956434000.0,5114924000.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/ACIW.png,True,329143000.0,404186000.0,"ACI Worldwide, Inc. - Common Stock",NASDAQ,5854964000.0,5.621605871530551,70.31182242122196,474.0,1441.0,1915.0,533.0
2024-12-31,CBOE,920300000.0,242500000.0,1599300000.0,23154138560.0,Financial - Data & Stock Exchanges,Financial Services,https://images.financialmodelingprep.com/symbol/CBOE.png,True,1275100000.0,1264000000.0,"Cboe Global Markets, Inc. Common Stock",BATS,23833138560.0,5.35011365284489,84.63989379356124,414.0,1505.0,1919.0,534.0
2024-06-30,CLX,202000000.0,1708000000.0,2903000000.0,17016309180.0,Household & Personal Products,Consumer Defensive,https://images.financialmodelingprep.com/symbol/CLX.png,True,1039000000.0,-565000000.0,Clorox Company (The) Common Stock,NYSE,19717309180.0,5.269481705211056,90.90113735783028,393.0,1528.0,1921.0,535.0
2024-12-31,CECO,37832000.0,58912000.0,245072000.0,905326993.0,Industrial - Pollution & Treatment Controls,Industrials,https://images.financialmodelingprep.com/symbol/CECO.png,True,85833000.0,197347000.0,CECO Environmental Corp. - Common Stock,NASDAQ,1112566993.0,7.714861265886934,33.494628481341145,917.0,1006.0,1923.0,536.0
2024-12-31,ASX,76493000000.0,324382558000.0,201412043000.0,21491261755.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/ASX.png,True,47155488000.0,10910000000.0,"ASE Technology Holding Co., Ltd. American Depositary Shares (each representing Two Common Shares) ",NYSE,146410304755.0,32.207765757273044,14.063982893410953,1642.0,282.0,1924.0,537.0
2024-12-31,HUBB,329100000.0,726600000.0,1719600000.0,20196725566.0,Electrical Equipment & Parts,Industrials,https://images.financialmodelingprep.com/symbol/HUBB.png,True,1096000000.0,323500000.0,Hubbell Inc Common Stock,NYSE,21587225566.0,5.077076702835802,104.37101228454434,352.0,1578.0,1930.0,538.0
2024-12-31,HLIT,101457000.0,39234000.0,148315000.0,1099302840.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/HLIT.png,True,82081000.0,175471000.0,Harmonic Inc. - Common Stock,NASDAQ,1146160840.0,7.161385831328873,38.229663957523115,818.0,1112.0,1930.0,538.0
