date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,price,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-12-31,BWIN,148120000.0,94339000.0,1640891000.0,38.5,2623852000.0,Insurance - Brokers,Financial Services,https://images.financialmodelingprep.com/symbol/BWIN.png,True,55539000.0,-29944000.0,"The Baldwin Insurance Group, Inc. - Class A Common Stock",NASDAQ,4116623000.0,1.3491398167867206,86.24737945492662,402.0,2490.0,2892.0,1329.0
2024-12-31,ETN,555000000.0,4535000000.0,9821000000.0,330.75,129422475000.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/ETN.png,True,3666000000.0,2912000000.0,"Eaton Corporation, PLC Ordinary Shares",NYSE,138688475000.0,2.643334278497186,49.22787699744864,647.0,2246.0,2893.0,1331.0
2024-12-31,HBM,541800000.0,4178912819.0,1182300000.0,8.66,3420691340.0,Copper,Basic Materials,https://images.financialmodelingprep.com/symbol/HBM.png,True,361091824.0,511300000.0,Hudbay Minerals Inc. Ordinary Shares (Canada),NYSE,4061191340.0,8.891278291753672,7.698836661253856,2071.0,823.0,2894.0,1332.0
2024-12-31,BIP,2071000000.0,55910000000.0,51094000000.0,32.34,14925298080.0,Diversified Utilities,Utilities,https://images.financialmodelingprep.com/symbol/BIP.png,True,5204000000.0,1687000000.0,Brookfield Infrastructure Partners LP Limited Partnership Units,NYSE,63948298080.0,8.137824080149468,9.035192805180825,1965.0,931.0,2896.0,1333.0
2024-12-31,CCRD,19481000.0,12282000.0,1816000.0,24.08,187503254.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/CCRD.png,True,8818000.0,32981000.0,CoreCard Corporation Common Stock,NYSE,169838254.0,5.191998735455677,19.481695866380928,1353.0,1545.0,2898.0,1334.0
2024-09-30,BV,140400000.0,473200000.0,927000000.0,16.7,1591510000.0,Specialty Business Services,Industrials,https://images.financialmodelingprep.com/symbol/BV.png,True,126800000.0,210700000.0,"BrightView Holdings, Inc. Common Stock",NYSE,2378110000.0,5.33196530017535,18.540722327825705,1393.0,1507.0,2900.0,1335.0
2024-12-31,OPHC,93630000.0,4741000.0,52774000.0,4.73,55582703.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/OPHC.png,True,2750000.0,116403000.0,"OptimumBank Holdings, Inc. Common Stock",AMEX,14726703.0,18.673561896372867,2.2700257544740143,2515.0,387.0,2902.0,1336.0
2024-12-27,WLDN,74158000.0,43569000.0,107747000.0,45.99,666707832.0,Engineering & Construction,Industrials,https://images.financialmodelingprep.com/symbol/WLDN.png,True,30980000.0,74797000.0,"Willdan Group, Inc. - Common Stock",NASDAQ,700296832.0,4.423838376010246,26.173056452021697,1117.0,1785.0,2902.0,1336.0
2024-12-31,AP,15427000.0,152648000.0,133172000.0,2.36,47423256.0,Manufacturing - Metal Fabrication,Industrials,https://images.financialmodelingprep.com/symbol/AP.png,True,16666000.0,111571000.0,Ampco-Pittsburgh Corporation Common Stock,NYSE,165168256.0,10.090316628396197,6.307646308554646,2188.0,714.0,2902.0,1336.0
2024-12-31,SRAD,348357000.0,66240000.0,46719000.0,23.33,7254502274.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/SRAD.png,True,154515593.0,199416000.0,Sportradar Group AG - Class A Ordinary Shares,NASDAQ,6952864274.0,2.222330062990095,58.16378813202036,566.0,2337.0,2903.0,1339.0
2024-12-31,COCO,164669000.0,2736000.0,435000.0,33.15,1880717846.0,Beverages - Non-Alcoholic,Consumer Defensive,https://images.financialmodelingprep.com/symbol/COCO.png,True,72268000.0,258117000.0,"The Vita Coco Company, Inc. - Common Stock",NASDAQ,1716483846.0,4.210234787144044,27.70449256861144,1060.0,1844.0,2904.0,1340.0
2024-12-31,NVT,131200000.0,455100000.0,2268100000.0,68.1,11211711600.0,Electrical Equipment & Parts,Industrials,https://images.financialmodelingprep.com/symbol/NVT.png,True,559300000.0,1551100000.0,nVent Electric plc Ordinary Shares ,NYSE,13348611600.0,4.1899488632960145,27.878576413119333,1054.0,1851.0,2905.0,1341.0
2024-09-30,ENR,216900000.0,474800000.0,3308300000.0,22.85,1649603195.0,Electrical Equipment & Parts,Industrials,https://images.financialmodelingprep.com/symbol/ENR.png,True,234200000.0,645300000.0,"Energizer Holdings, Inc. Common Stock",NYSE,4741003195.0,4.939882770950126,20.90884742433711,1288.0,1619.0,2907.0,1342.0
2024-12-31,TRP,801000000.0,80142000000.0,59877000000.0,48.57,50478315300.0,Oil & Gas Midstream,Energy,https://images.financialmodelingprep.com/symbol/TRP.png,True,8119000000.0,-3052000000.0,TC Energy Corporation Common Stock,NYSE,109554315300.0,7.410935824633828,10.531845894409132,1855.0,1053.0,2908.0,1343.0
2024-05-31,NKE,9860000000.0,7718000000.0,11952000000.0,62.39,92087625214.0,Apparel - Footwear & Accessories,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/NKE.png,True,4562000000.0,13386000000.0,"Nike, Inc. Common Stock",NYSE,94179625214.0,4.84393518198228,21.616755117513268,1264.0,1647.0,2911.0,1344.0
2024-12-31,GRFS,979780000.0,4310150000.0,10085619000.0,7.86,6219366378.0,Drug Manufacturers - General,Healthcare,https://images.financialmodelingprep.com/symbol/GRFS.png,True,1021945000.0,3571396000.0,"Grifols, S.A. - American Depositary Shares",NASDAQ,15325205378.0,6.668393504644621,12.966301281499849,1711.0,1202.0,2913.0,1345.0
2024-08-31,WDFC,46699000.0,74594000.0,102834000.0,239.56,3244936024.0,Chemicals - Specialty,Basic Materials,https://images.financialmodelingprep.com/symbol/WDFC.png,True,99352000.0,158958000.0,WD-40 Company - Common Stock,NASDAQ,3301071024.0,3.009689863613186,42.53956292388847,739.0,2174.0,2913.0,1345.0
2024-12-31,FAST,255800000.0,1335800000.0,485400000.0,79.97,45872471370.0,Industrial - Distribution,Industrials,https://images.financialmodelingprep.com/symbol/FAST.png,True,1517200000.0,2572800000.0,Fastenal Company - Common Stock,NASDAQ,46102071370.0,3.2909584209860197,38.816967712224326,800.0,2115.0,2915.0,1347.0
2024-03-31,FRD,2891000.0,59599000.0,43129000.0,15.81,110204237.0,Steel,Basic Materials,https://images.financialmodelingprep.com/symbol/FRD.png,True,13029999.0,107010000.0,Friedman Industries Inc. - Common Stock,NASDAQ,150442237.0,8.661130849842388,7.820705364055963,2062.0,853.0,2915.0,1347.0
2024-12-31,BSAC,3268112000000.0,312638000000.0,15075301000000.0,24.65,29032450.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/BSAC.png,True,544293000000.0,1947663000000.0,Banco Santander - Chile ADS,NYSE,11807218032450.0,4.609832718461786,24.080553873134598,1185.0,1731.0,2916.0,1349.0
2024-12-31,BCO,1395300000.0,1337600000.0,4253000000.0,89.87,3882518805.0,Security & Protection Services,Industrials,https://images.financialmodelingprep.com/symbol/BCO.png,True,385400000.0,989500000.0,Brinks Company (The) Common Stock,NYSE,6740218805.0,5.717915265808644,16.56138541532379,1507.0,1409.0,2916.0,1349.0
2024-03-30,SKY,495063000.0,329591000.0,154697000.0,92.82,5316358320.0,Residential Construction,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/SKY.png,True,229593000.0,626519000.0,"Champion Homes, Inc. Common Stock",NYSE,4975992320.0,4.614014356035019,24.01324115426049,1192.0,1726.0,2918.0,1351.0
2024-12-31,MEC,206000.0,185143000.0,110051000.0,15.44,315917840.0,Manufacturing - Metal Fabrication,Industrials,https://images.financialmodelingprep.com/symbol/MEC.png,True,28991000.0,49074000.0,"Mayville Engineering Company, Inc. Common Stock",NYSE,425762840.0,6.809189829718347,12.377837646285283,1748.0,1170.0,2918.0,1351.0
2024-12-31,ADM,611000000.0,12195000000.0,11538000000.0,50.69,24354010500.0,Agricultural Farm Products,Consumer Defensive,https://images.financialmodelingprep.com/symbol/ADM.png,True,2422000000.0,7711000000.0,Archer-Daniels-Midland Company Common Stock,NYSE,35281010500.0,6.864882739115423,12.16718577313373,1762.0,1156.0,2918.0,1351.0
2024-12-31,SUPN,69331000.0,11545000.0,34271000.0,32.275,1807064340.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/SUPN.png,True,86929000.0,405812000.0,"Supernus Pharmaceuticals, Inc. - Common Stock",NASDAQ,1772004340.0,4.905687759207181,20.82845142168455,1293.0,1628.0,2921.0,1354.0
2024-12-28,HLIO,44100000.0,216400000.0,430500000.0,33.72,1123948296.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/HLIO.png,True,82800000.0,253300000.0,"Helios Technologies, Inc. Common Stock",NYSE,1510348296.0,5.482179191335348,17.628273365978284,1451.0,1472.0,2923.0,1355.0
2024-03-31,MPAA,13974000.0,122311000.0,239335000.0,10.16,198970392.0,Auto - Parts,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/MPAA.png,True,30429999.0,155693000.0,"Motorcar Parts of America, Inc. - Common Stock",NASDAQ,424331392.0,7.171281591157884,10.94588531100272,1827.0,1097.0,2924.0,1356.0
2024-03-31,ELF,108183000.0,41389000.0,290601000.0,78.21,4410934506.0,Household & Personal Products,Consumer Defensive,https://images.financialmodelingprep.com/symbol/ELF.png,True,133281000.0,265170000.0,"e.l.f. Beauty, Inc. Common Stock",NYSE,4593352506.0,2.9016061760098673,43.47645967007982,725.0,2199.0,2924.0,1356.0
2024-12-31,STLD,589464000.0,8117988000.0,3231007000.0,135.42,20299051740.0,Steel,Basic Materials,https://images.financialmodelingprep.com/symbol/STLD.png,True,1535546000.0,3950247000.0,"Steel Dynamics, Inc. - Common Stock",NASDAQ,22940594740.0,6.693575373277354,12.723865585978396,1729.0,1197.0,2926.0,1358.0
2023-09-30,GENC,17031000.0,13246000.0,328000.0,13.26,194361115.0,Agricultural - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/GENC.png,True,15140000.0,178966000.0,"Gencor Industries, Inc. Common Stock",AMEX,177658115.0,8.521986175525953,7.876719455601107,2055.0,872.0,2927.0,1359.0
2024-12-31,PAM,738000000.0,2620623666.0,2094000000.0,83.73,4553714661.0,Independent Power Producers,Utilities,https://images.financialmodelingprep.com/symbol/PAM.png,True,416868357.0,1075328990.0,Pampa Energia S.A.,NYSE,5909714661.0,7.053950671274212,11.27905024224964,1809.0,1120.0,2929.0,1360.0
2024-06-30,ELMD,16080000.0,5252000.0,87000.0,22.83,195352657.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/ELMD.png,True,8656000.0,35522000.0,"Electromed, Inc. Common Stock",AMEX,179359657.0,4.82605740041084,21.229214695639378,1277.0,1653.0,2930.0,1361.0
2024-12-31,MBINN,476610000.0,58617000.0,4336122000.0,19.88,912128196.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/MBINN.png,True,567773000.0,11403327000.0,Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock,NASDAQ,4771640196.0,11.898906386025422,4.953548891880819,2330.0,604.0,2934.0,1362.0
2024-06-30,RLGT,24874000.0,75408000.0,57975000.0,6.54,307435590.0,Integrated Freight & Logistics,Industrials,https://images.financialmodelingprep.com/symbol/RLGT.png,True,20333000.0,55867000.0,"Radiant Logistics, Inc. Common Stock",AMEX,340536590.0,5.970870854142282,15.488859264901924,1567.0,1367.0,2934.0,1362.0
2024-12-31,BIPH,2071000000.0,55910000000.0,51094000000.0,16.13,5893200522.0,Financial - Conglomerates,Financial Services,https://images.financialmodelingprep.com/symbol/BIPH.png,True,4643000000.0,2820000000.0,Brookfield Infrastructure Corporation 5.000% Subordinated Notes due 2081,NYSE,54916200522.0,8.454699989923677,7.905670015324366,2053.0,882.0,2935.0,1364.0
2024-12-31,WSC,9001000.0,696212000.0,3975353000.0,30.3,5526417000.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/WSC.png,True,262688000.0,-102914000.0,WillScot Holdings Corporation - Class A Common Stock,NASDAQ,9492769000.0,2.7672431510763613,44.275895081392484,713.0,2223.0,2936.0,1365.0
2024-12-31,LWAY,16728000.0,26980000.0,117000.0,22.42,340855744.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/LWAY.png,True,14074000.0,28101000.0,"Lifeway Foods, Inc. - Common Stock",NASDAQ,324244744.0,4.340548385265421,25.551460576242263,1133.0,1805.0,2938.0,1366.0
2024-12-31,RMBS,99775000.0,96963000.0,30151000.0,56.67,6087038040.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/RMBS.png,True,230212000.0,648594000.0,"Rambus, Inc. - Common Stock",NASDAQ,6017414040.0,3.8257630016763815,30.87785373888247,977.0,1962.0,2939.0,1367.0
2024-12-29,ATI,721200000.0,1776900000.0,1895300000.0,73.93,10429157240.0,Manufacturing - Metal Fabrication,Industrials,https://images.financialmodelingprep.com/symbol/ATI.png,True,622400000.0,1742800000.0,ATI Inc. Common Stock,NYSE,11603257240.0,5.364011045574303,17.683325283404834,1446.0,1500.0,2946.0,1368.0
2024-05-26,DRI,194800000.0,7613600000.0,5427800000.0,205.0,23990330000.0,Restaurants,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/DRI.png,True,1372000000.0,-1402500000.0,"Darden Restaurants, Inc. Common Stock",NYSE,29223330000.0,4.694879057246385,22.08948495435591,1247.0,1699.0,2946.0,1368.0
2024-12-31,CDRE,124933000.0,60697000.0,238762000.0,36.01,1464152196.0,Aerospace & Defense,Industrials,https://images.financialmodelingprep.com/symbol/CDRE.png,True,70986001.0,233446000.0,"Cadre Holdings, Inc. Common Stock",NYSE,1577981196.0,4.49853275691379,24.13316006160269,1181.0,1768.0,2949.0,1370.0
2024-09-30,DGII,27510000.0,45122000.0,137386000.0,34.08,1263233136.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/DGII.png,True,40734001.0,55535000.0,Digi International Inc. - Common Stock,NASDAQ,1373109136.0,2.966552325087727,40.46812541601677,767.0,2184.0,2951.0,1371.0
2024-12-31,MT,6400000000.0,33311000000.0,11563000000.0,31.45,24092776266.0,Steel,Basic Materials,https://images.financialmodelingprep.com/symbol/MT.png,True,2704000000.0,7670000000.0,Arcelor Mittal NY Registry Shares NEW,NYSE,29255776266.0,9.242619219584649,6.598179644225373,2161.0,790.0,2951.0,1371.0
2024-12-31,HCSG,56776000.0,28198000.0,8033000.0,14.52,1058778072.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/HCSG.png,True,60358000.0,376219000.0,"Healthcare Services Group, Inc. - Common Stock",NASDAQ,1010035072.0,5.975832094670075,14.92469406577864,1590.0,1366.0,2956.0,1373.0
2024-12-31,VRRM,77560000.0,171496000.0,1066893000.0,23.55,3754552950.0,Industrial - Infrastructure Operations,Industrials,https://images.financialmodelingprep.com/symbol/VRRM.png,True,143488000.0,194258000.0,Verra Mobility Corporation - Class A Common Stock,NASDAQ,4743885950.0,3.0246932896858536,39.230739786851274,793.0,2170.0,2963.0,1374.0
2024-12-31,UNP,1016000000.0,58849000000.0,32117000000.0,228.25,136373897000.0,Railroads,Industrials,https://images.financialmodelingprep.com/symbol/UNP.png,True,9404000000.0,-1683000000.0,Union Pacific Corporation Common Stock,NYSE,167474897000.0,5.6151698961785295,16.450337613266626,1520.0,1444.0,2964.0,1375.0
2024-12-31,SKYW,227362000.0,5675139000.0,2760106000.0,103.84,4202114048.0,"Airlines, Airports & Air Services",Industrials,https://images.financialmodelingprep.com/symbol/SKYW.png,True,506018000.0,-345800000.0,"SkyWest, Inc. - Common Stock",NASDAQ,6734858048.0,7.513417452803899,9.494948623084401,1928.0,1036.0,2964.0,1375.0
2024-03-30,HAE,178800000.0,366630000.0,807793000.0,69.14,3473420750.0,Medical - Instruments & Supplies,Healthcare,https://images.financialmodelingprep.com/symbol/HAE.png,True,208244000.0,752635000.0,Haemonetics Corporation Common Stock,NYSE,4102413750.0,5.076133532362503,18.605424095276813,1390.0,1574.0,2964.0,1375.0
2024-12-31,LLY,3268400000.0,17102400000.0,33644200000.0,746.06,707067920160.0,Drug Manufacturers - General,Healthcare,https://images.financialmodelingprep.com/symbol/LLY.png,True,15308500000.0,11193100000.0,Eli Lilly and Company Common Stock,NYSE,737443720160.0,2.075887227933622,54.1022424060363,601.0,2365.0,2966.0,1378.0
2024-12-31,MBINM,476610000.0,58617000.0,4336122000.0,25.38,1164477546.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/MBINM.png,True,567773000.0,11403327000.0,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock",NASDAQ,5023989546.0,11.30123768772667,4.953548891880819,2330.0,637.0,2967.0,1379.0
2024-12-31,OKE,733000000.0,46155000000.0,32077000000.0,86.51,54037000830.0,Oil & Gas Midstream,Energy,https://images.financialmodelingprep.com/symbol/OKE.png,True,5572000000.0,-2067000000.0,"ONEOK, Inc. Common Stock",NYSE,85381000830.0,6.526042030233718,12.638359644347668,1733.0,1234.0,2967.0,1379.0
2024-12-31,ICL,327000000.0,6462000000.0,2293000000.0,6.83,8813862290.0,Agricultural Inputs,Basic Materials,https://images.financialmodelingprep.com/symbol/ICL.png,True,784315563.0,1258000000.0,ICL Group Ltd. Ordinary Shares,NYSE,10779862290.0,7.275747517921214,10.159528018134715,1889.0,1079.0,2968.0,1381.0
2024-12-31,CTBI,369750000.0,64015000.0,79520000.0,52.71,954625539.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/CTBI.png,True,111225000.0,6276518001.0,"Community Trust Bancorp, Inc. - Common Stock",NASDAQ,664395539.0,16.74078067522967,1.7541900654480955,2546.0,423.0,2969.0,1382.0
2025-03-31,CVLT,302103000.0,18418000.0,10952000.0,181.33,8001258782.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/CVLT.png,True,81055000.0,80007000.0,"Commvault Systems, Inc. - Common Stock",NASDAQ,7710107782.0,1.051282320452521,82.35204470408941,424.0,2546.0,2970.0,1383.0
2024-12-31,BP,34360000000.0,104676000000.0,71547000000.0,30.56,79851655216.0,Oil & Gas Integrated,Energy,https://images.financialmodelingprep.com/symbol/BP.png,True,9632000000.0,18265000000.0,BP p.l.c. Common Stock,NYSE,117038655216.0,8.22975963131473,7.834652394237887,2060.0,911.0,2971.0,1384.0
2024-12-31,TIXT,174000000.0,455728762.0,1525000000.0,2.96,815450909.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/TIXT.png,True,97678379.0,-38000000.0,TELUS International (Cda) Inc. Subordinate Voting Shares,NYSE,2166450909.0,4.508681853542982,23.383206493212455,1209.0,1765.0,2974.0,1385.0
2024-12-31,STEL,911216000.0,111856000.0,70105000.0,27.17,1398526844.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/STEL.png,True,72708000.0,1887972000.0,"Stellar Bancorp, Inc. Common Stock",NYSE,557415844.0,13.043762710124904,3.6357126712897307,2418.0,557.0,2975.0,1386.0
2024-12-31,OXY,2132000000.0,70315000000.0,27104000000.0,44.39,43685663870.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/OXY.png,True,5601000000.0,93000000.0,Occidental Petroleum Corporation Common Stock,NYSE,68657663870.0,8.15786568358228,7.955061924781274,2050.0,925.0,2975.0,1386.0
